,source,target,id,value,amount,count,logamount
182,f6fc0805-2f85-4c48-8abd-283675f2c92c,d6ef34f8-3de6-4773-89ed-52425f89a703,182,1.0,160150.0,4,11.983872399163923
183,f6fc0805-2f85-4c48-8abd-283675f2c92c,f3779555-d549-4245-99b4-39eef9cb19c1,183,1.0,208000.0,3,12.245298166364206
184,b4d2f9f7-a421-4d81-8fa7-295c4640236c,2fa45c51-c325-4ff5-8592-3567187196cb,184,1.0,15000.0,1,9.61587214452889
185,b4d2f9f7-a421-4d81-8fa7-295c4640236c,8b404beb-e0f1-4a9e-ad14-51261ed76d45,185,1.0,13000.0,1,9.472781556562168
186,b4d2f9f7-a421-4d81-8fa7-295c4640236c,d2b0a367-92d4-42e0-8d3a-d023d330c3b4,186,1.0,10000.0,1,9.210440366976517
187,f93af8c6-7d81-4e51-8725-0d20852ee307,6e6e25b8-9e78-4b2d-a59e-0417ea52b9a4,187,1.0,3000.0,1,8.006700845440367
188,f93af8c6-7d81-4e51-8725-0d20852ee307,91e3e475-fa4d-449f-baf9-9ec0e7d85e8d,188,1.0,495.0,1,6.206575926724928
189,9b9a3dae-f003-40ff-bee8-1bc4f3ea59b2,cde84e0e-a5f8-487b-8da9-0d1bee647a75,189,1.0,20.0,1,3.044522437723423
190,5f4ae974-3763-4ae4-b346-9f28dea17c8e,a6d62101-a1e1-4fd0-9603-4ad9a96d0a09,190,1.0,50.0,1,3.9318256327243257
191,5f4ae974-3763-4ae4-b346-9f28dea17c8e,d98b8ea7-43c1-40af-98cd-faf490757bf8,191,1.0,70.0,1,4.2626798770413155
192,405e0d92-a84a-46ae-9ef2-33520b6a8fbe,34b4f4db-ff6c-4a5b-88cb-9287aba2c827,192,1.0,20000.0,1,9.90353755128617
193,98764b47-2bab-45b8-a63d-959b880a5eab,34b4f4db-ff6c-4a5b-88cb-9287aba2c827,193,1.0,50000.0,5,10.819798284210286
194,98764b47-2bab-45b8-a63d-959b880a5eab,54218e9a-080e-46f6-8ca2-6e0b297f1ffb,194,1.0,10000.0,1,9.210440366976517
195,5600c1a5-bc8f-48a1-8606-7488c06b1797,8b404beb-e0f1-4a9e-ad14-51261ed76d45,195,1.0,700.0,4,6.55250788703459
196,3f48faea-6f14-4e03-888b-1328e3230bba,2fa45c51-c325-4ff5-8592-3567187196cb,196,1.0,15500.0,4,9.648659816955295
197,fd9ffa08-b13c-40b2-b0c9-b51841c0edb6,4082bcbe-54ea-4def-9923-98290db84f00,197,1.0,1000.0,1,6.90875477931522
198,ced8f901-cea5-4fc5-adf0-c4f4f829cef9,f621c3c0-987a-43be-9824-76dd46a57daa,198,1.0,250.0,1,5.5254529391317835
199,e1683ddd-6866-48a6-8c62-813ae4630f3d,348576db-145c-47ff-9a2d-dcded53393bd,199,1.0,5500.0,1,8.612685172875459
200,e1683ddd-6866-48a6-8c62-813ae4630f3d,4302ecd6-5902-4cca-93a0-ccd4eb6235fe,200,1.0,14500.0,1,9.581972891547895
201,e1683ddd-6866-48a6-8c62-813ae4630f3d,470a91c9-1bd0-49ec-9ace-948c1c2dbfa7,201,1.0,17000.0,2,9.741027444837728
202,e1683ddd-6866-48a6-8c62-813ae4630f3d,471ab5ee-f7a6-4126-8621-e030aecd8cc4,202,1.0,8000.0,1,8.987321812850125
203,e1683ddd-6866-48a6-8c62-813ae4630f3d,5002cd54-70c0-4c56-93a3-23c931d2557c,203,1.0,11000.0,1,9.305741456739435
204,e1683ddd-6866-48a6-8c62-813ae4630f3d,5fa3693a-42e3-49b4-96a8-dbbfb29708ad,204,1.0,10000.0,1,9.210440366976517
205,e1683ddd-6866-48a6-8c62-813ae4630f3d,64178b59-fe21-46b5-9dbd-432418779770,205,1.0,20000.0,1,9.90353755128617
206,e1683ddd-6866-48a6-8c62-813ae4630f3d,71e3b1c8-cca6-4239-ac47-c3bc201566e8,206,1.0,6500.0,1,8.77971129020447
207,e1683ddd-6866-48a6-8c62-813ae4630f3d,866be2fe-3d7c-4892-b548-76c41cda9847,207,1.0,10030.0,1,9.213435576883485
208,e1683ddd-6866-48a6-8c62-813ae4630f3d,a22922c0-fb18-4dec-8015-8c10d158ef58,208,1.0,20000.0,1,9.90353755128617
209,e1683ddd-6866-48a6-8c62-813ae4630f3d,a375f341-d548-4176-b211-004b4775fb8d,209,1.0,5439.0,1,8.601534339849989
210,e1683ddd-6866-48a6-8c62-813ae4630f3d,a77024f0-c1a2-448c-a587-2ef238af52bf,210,1.0,10063.0,1,9.216719978940223
211,e1683ddd-6866-48a6-8c62-813ae4630f3d,afe5c495-0a9d-4076-8984-378c3022d899,211,1.0,2605952.0,4,14.773309001201143
212,e1683ddd-6866-48a6-8c62-813ae4630f3d,cc3b12a8-2095-4d86-9d7f-7c29da7891bb,212,1.0,30000.0,1,10.308985993422082
213,e1683ddd-6866-48a6-8c62-813ae4630f3d,cf34cff9-4cfe-4a94-b4ba-d23c6df1701f,213,1.0,50000.0,1,10.819798284210286
214,e1683ddd-6866-48a6-8c62-813ae4630f3d,f6fabe7e-d26f-42dd-bab1-7bc27ff1b21f,214,1.0,10000.0,1,9.210440366976517
215,53e96fd1-d514-4483-a2e8-96e892d8632c,31730d0c-3b4b-411c-abd8-7989cbeeda25,215,1.0,6685.0,1,8.807771066980044
216,53e96fd1-d514-4483-a2e8-96e892d8632c,80f49c25-064f-4480-92bb-0e05f4665a7f,216,1.0,8487.0,1,9.046408680293819
217,53e96fd1-d514-4483-a2e8-96e892d8632c,85dc2ef0-cdbd-415d-b578-57fb2d485014,217,1.0,11335.0,1,9.335738781370516
218,53e96fd1-d514-4483-a2e8-96e892d8632c,ad55c1c9-6c02-4f8c-84f3-b11e065e8ed4,218,1.0,6525.0,1,8.783549477153265
219,4c9c4fc7-299b-4de3-a7d4-6c822eb58058,30c25de4-22b1-42a7-8aab-10887b27e606,219,1.0,1255000.0,3,14.042646927360453
220,c2d3dc7d-6b6f-4ea7-a858-0fba301832db,d2b0a367-92d4-42e0-8d3a-d023d330c3b4,220,1.0,3000.0,1,8.006700845440367
221,78b92d49-fd6e-44ce-bfee-0f6d08eec5df,260147d0-1e4b-4748-9507-0b52c4ab69a7,221,1.0,45.0,1,3.828641396489095
222,78b92d49-fd6e-44ce-bfee-0f6d08eec5df,62ae1340-3d41-48fe-b4c0-ce7af850414a,222,1.0,20.0,1,3.044522437723423
223,78b92d49-fd6e-44ce-bfee-0f6d08eec5df,cde84e0e-a5f8-487b-8da9-0d1bee647a75,223,1.0,87.0,2,4.477336814478207
224,0dba1059-3fd5-43a6-b13e-e53b9713555d,8b404beb-e0f1-4a9e-ad14-51261ed76d45,224,1.0,7500.0,4,8.922791623969637
225,8b404beb-e0f1-4a9e-ad14-51261ed76d45,afe5c495-0a9d-4076-8984-378c3022d899,225,1.0,9867313.0,23,16.10473823658217
226,b50ee278-6749-4461-a705-01e2eb9d72a2,fadc0256-2f6a-4183-8ce3-500be20d1e88,226,1.0,4900.0,2,8.497194544909547
227,1ad8452b-4c12-4b5c-8b21-de44301f27e9,fadc0256-2f6a-4183-8ce3-500be20d1e88,227,1.0,500.0,1,6.2166061010848646
228,ffbbf262-e1dd-4794-bcc8-3d697fc6c0a7,fadc0256-2f6a-4183-8ce3-500be20d1e88,228,1.0,450.0,2,6.111467339502679
229,8e9aed0a-867a-4273-a9dd-879d833c417d,3ba7acd5-e819-4469-a8cb-7a790859f714,229,1.0,1000.0,1,6.90875477931522
230,8e9aed0a-867a-4273-a9dd-879d833c417d,80f49c25-064f-4480-92bb-0e05f4665a7f,230,1.0,1836.0,1,7.515889085215125
231,8e9aed0a-867a-4273-a9dd-879d833c417d,85b868d3-b7e8-4f0a-aa0c-07743aeecca7,231,1.0,500.0,1,6.2166061010848646
232,8e9aed0a-867a-4273-a9dd-879d833c417d,d2b0a367-92d4-42e0-8d3a-d023d330c3b4,232,1.0,10100.0,2,9.220389707829185
233,9bba5918-9e9f-4e94-bc19-65c8927bb7c0,1bc2a9ea-f5a8-4763-bb0a-69da7d5543a7,233,1.0,20000.0,1,9.90353755128617
234,9a08e431-28ae-445b-a8c7-ab06739f2e39,cde84e0e-a5f8-487b-8da9-0d1bee647a75,234,1.0,50.0,1,3.9318256327243257
235,d833d620-264a-4e4d-b43e-739482c8d773,34b4f4db-ff6c-4a5b-88cb-9287aba2c827,235,1.0,20000.0,2,9.90353755128617
236,d833d620-264a-4e4d-b43e-739482c8d773,46318f08-4ad6-4b16-bc5f-b64669ace88c,236,1.0,10000.0,1,9.210440366976517
237,d833d620-264a-4e4d-b43e-739482c8d773,923d27f3-8470-4865-8d15-7042eb8d39e8,237,1.0,286000.0,3,12.563750586299374
238,d833d620-264a-4e4d-b43e-739482c8d773,ad55c1c9-6c02-4f8c-84f3-b11e065e8ed4,238,1.0,14000.0,2,9.546884034617925
239,cb243965-3f09-4479-a62c-8f78b165ff23,8b404beb-e0f1-4a9e-ad14-51261ed76d45,239,1.0,200000.0,2,12.206077645517674
240,858f0d43-a4ab-4d40-a227-b411acca2656,b04a98c1-3c6d-415a-b3cd-6fd72e003c27,240,1.0,1000.0,1,6.90875477931522
241,5e3ed039-b7b2-4c51-9af2-c30b1c67af09,8b404beb-e0f1-4a9e-ad14-51261ed76d45,241,1.0,26839.0,2,10.197648591085619
242,e2c89908-36ac-49e8-ab5e-5ced6c6c0f4a,8b404beb-e0f1-4a9e-ad14-51261ed76d45,242,1.0,78500.0,3,11.270866642542865
243,6273516f-5a58-42ee-83dd-60ef4bce853b,2fa45c51-c325-4ff5-8592-3567187196cb,243,1.0,9000.0,2,9.105090961257085
244,6273516f-5a58-42ee-83dd-60ef4bce853b,fadc0256-2f6a-4183-8ce3-500be20d1e88,244,1.0,33000.0,3,10.404293143019792
245,fb4e2b1f-77fc-4fb1-a4e9-729213400a62,148fdd97-a2e9-48ee-8b11-9d6d2b81d63a,245,1.0,20948.0,3,9.949846191514146
246,fb4e2b1f-77fc-4fb1-a4e9-729213400a62,40274bf7-6c01-49c2-a667-ed10d95b974b,246,1.0,15000.0,1,9.61587214452889
247,fb4e2b1f-77fc-4fb1-a4e9-729213400a62,a015d8d1-3fbf-4287-aa45-5606523f6cbf,247,1.0,40500.0,4,10.609081944147828
248,fb4e2b1f-77fc-4fb1-a4e9-729213400a62,ad635807-7b5f-420e-98de-932515fe2e52,248,1.0,53358.0,3,10.884797939784212
249,fb4e2b1f-77fc-4fb1-a4e9-729213400a62,b55db044-b4f7-4726-9d62-0c36d8cb4b70,249,1.0,33485.0,4,10.418882720016489
250,fb4e2b1f-77fc-4fb1-a4e9-729213400a62,f4f9861c-569b-4380-8cd6-3a9e03bc5c1f,250,1.0,18000.0,1,9.798182590890704
251,f5547576-c3b9-4e9e-82f7-44f17f6046e5,76a6bb12-c21c-493f-b660-4ff05210a527,251,1.0,100.0,1,4.61512051684126
252,f5547576-c3b9-4e9e-82f7-44f17f6046e5,d5900b20-a438-409d-a745-60d1b8cb0722,252,1.0,100.0,1,4.61512051684126
253,15e79975-3026-47ca-94dd-5c87f38d62e5,1263acb6-85b7-479d-b505-5d79922524d1,253,1.0,5000.0,1,8.517393171418904
254,8294b160-7fd8-47ed-a5ff-cb51880083f4,6e74123b-5ec3-4111-bb59-56caffa89139,254,1.0,365.0,1,5.902633333401366
255,2e6fa5ff-fc5e-4064-b50c-2c0b11607e6e,8b404beb-e0f1-4a9e-ad14-51261ed76d45,255,1.0,1000.0,1,6.90875477931522
256,e122c478-2368-46f6-bff0-425ccef0d809,8b404beb-e0f1-4a9e-ad14-51261ed76d45,256,1.0,0.0,1,0.0
257,e07b11af-0fba-4545-9c6b-b604f691c368,2645dd77-8e9b-4c26-994e-af94a0557d43,257,1.0,1000.0,1,6.90875477931522
258,d5aea4cc-774d-47a0-9d3e-5c22406aabb7,8b404beb-e0f1-4a9e-ad14-51261ed76d45,258,1.0,1000.0,1,6.90875477931522
259,6ced5beb-7636-4edd-9796-160377f2d5b2,2fa45c51-c325-4ff5-8592-3567187196cb,259,1.0,1000.0,1,6.90875477931522
260,952ff90f-7393-40da-a5b6-3c8eef24d85f,151387b0-f8bb-44ea-8cf7-97fd96eb4479,260,1.0,1500.0,2,7.313886831633462
261,952ff90f-7393-40da-a5b6-3c8eef24d85f,1c3e7556-d04c-4b07-8c81-d9873963a0fd,261,1.0,780.0,2,6.660575149839686
262,952ff90f-7393-40da-a5b6-3c8eef24d85f,2bda6c9e-10f0-4050-9ce4-88fe486ddb3e,262,1.0,2250.0,3,7.719129840906732
263,952ff90f-7393-40da-a5b6-3c8eef24d85f,2ee5c8cb-79cc-465f-b9d4-19b101af0ec7,263,1.0,2250.0,2,7.719129840906732
264,952ff90f-7393-40da-a5b6-3c8eef24d85f,56ac8509-60a8-46ba-862e-070d931efc7b,264,1.0,5000.0,1,8.517393171418904
265,952ff90f-7393-40da-a5b6-3c8eef24d85f,5c2ec313-8156-4e98-9bab-7d66efe636ce,265,1.0,500.0,1,6.2166061010848646
266,952ff90f-7393-40da-a5b6-3c8eef24d85f,68339072-9922-47d3-8238-c6b896e51000,266,1.0,1150.0,2,7.048386408721883
267,952ff90f-7393-40da-a5b6-3c8eef24d85f,6eda5efe-e60e-4dce-97d7-11eac7182fe0,267,1.0,60000.0,2,11.002116507732017
268,952ff90f-7393-40da-a5b6-3c8eef24d85f,7a5d846e-4e9e-41b3-b2cf-31e5d3c16e82,268,1.0,35.0,1,3.58351893845611
269,952ff90f-7393-40da-a5b6-3c8eef24d85f,7be056e0-6c7e-4cc1-a753-fbf638148360,269,1.0,2500.0,1,7.824445930877619
270,952ff90f-7393-40da-a5b6-3c8eef24d85f,80f49c25-064f-4480-92bb-0e05f4665a7f,270,1.0,50.0,1,3.9318256327243257
271,952ff90f-7393-40da-a5b6-3c8eef24d85f,824bde8d-fafa-4507-bec9-6a30837371a9,271,1.0,150.0,1,5.017279836814924
272,952ff90f-7393-40da-a5b6-3c8eef24d85f,8b404beb-e0f1-4a9e-ad14-51261ed76d45,272,1.0,20000.0,1,9.90353755128617
273,952ff90f-7393-40da-a5b6-3c8eef24d85f,ad55c1c9-6c02-4f8c-84f3-b11e065e8ed4,273,1.0,105.0,1,4.663439094112067
274,952ff90f-7393-40da-a5b6-3c8eef24d85f,ad8a3f70-44b7-421f-93fe-1a9443d6a5f4,274,1.0,750.0,1,6.621405651764134
275,952ff90f-7393-40da-a5b6-3c8eef24d85f,b172226d-2fd4-4954-b92a-e37015a4afea,275,1.0,100.0,2,4.61512051684126
276,952ff90f-7393-40da-a5b6-3c8eef24d85f,cde84e0e-a5f8-487b-8da9-0d1bee647a75,276,1.0,200.0,1,5.303304908059076
277,952ff90f-7393-40da-a5b6-3c8eef24d85f,d5a7c3d7-6036-4572-9da4-19d7fe6facba,277,1.0,2120.0,4,7.659642954564682
278,952ff90f-7393-40da-a5b6-3c8eef24d85f,ea4d8dbb-6e15-4eda-8e49-567b73ca7f64,278,1.0,10000.0,2,9.210440366976517
279,952ff90f-7393-40da-a5b6-3c8eef24d85f,f569bf3c-aaa7-40c6-a8d6-7c4059597a2d,279,1.0,1255.0,2,7.135687347028144
280,952ff90f-7393-40da-a5b6-3c8eef24d85f,f5c46672-4a62-405e-ac10-582ee12900f2,280,1.0,25.0,1,3.258096538021482
281,952ff90f-7393-40da-a5b6-3c8eef24d85f,f89d287e-35a9-4275-a6fd-186654691763,281,1.0,125.0,2,4.836281906951478
282,e5e1d7e4-42e8-4e86-a33e-a71ab933c496,080f3fba-b9d1-4ce6-8b1c-7d0959169634,282,1.0,75.0,1,4.330733340286331
283,92fa3448-67de-46d1-b3c7-b84c7945be74,2fa45c51-c325-4ff5-8592-3567187196cb,283,1.0,310800.0,4,12.646908114973671
284,92fa3448-67de-46d1-b3c7-b84c7945be74,fadc0256-2f6a-4183-8ce3-500be20d1e88,284,1.0,23000.0,2,10.043292972227004
285,be75fbff-eb5f-4388-a3b6-1b5f830aa9e4,8b404beb-e0f1-4a9e-ad14-51261ed76d45,285,1.0,100.0,1,4.61512051684126
286,c7264c3a-3806-4831-a170-d96e430443a8,8b404beb-e0f1-4a9e-ad14-51261ed76d45,286,1.0,3000.0,3,8.006700845440367
287,6c8dbebb-ed7e-4df7-a477-61b03d61f938,14f1412e-edfe-4f69-a66d-aac39e83ef03,287,1.0,8000.0,2,8.987321812850125
288,c4626516-09c4-454b-a6b4-a4068684b970,14f1412e-edfe-4f69-a66d-aac39e83ef03,288,1.0,1000.0,1,6.90875477931522
289,e8cd8449-d57a-4ab4-b2dc-365363cc3d00,8b404beb-e0f1-4a9e-ad14-51261ed76d45,289,1.0,4000.0,2,8.294299608857235
290,39d46817-4e8c-413e-8ce5-7e0138206421,14f1412e-edfe-4f69-a66d-aac39e83ef03,290,1.0,370000.0,4,12.821260987319457
291,c4269e3b-abf7-42e7-b247-31f1773bc70c,cde84e0e-a5f8-487b-8da9-0d1bee647a75,291,1.0,100.0,1,4.61512051684126
292,6fef662a-2514-480c-9f94-26f23438dcd5,f2efd94c-ced5-43bd-903d-7970c1fea8e1,292,1.0,50.0,1,3.9318256327243257
293,4db783d5-41cf-403b-8da6-ffdd67dda27c,76a6bb12-c21c-493f-b660-4ff05210a527,293,1.0,1500.0,1,7.313886831633462
294,4db783d5-41cf-403b-8da6-ffdd67dda27c,d5900b20-a438-409d-a745-60d1b8cb0722,294,1.0,1500.0,1,7.313886831633462
295,d1a549e9-eaf3-4b05-abea-d72bdca25a2e,76a6bb12-c21c-493f-b660-4ff05210a527,295,1.0,100.0,1,4.61512051684126
296,2747b0f7-8fcc-4366-a5aa-c5e2088edb49,8b404beb-e0f1-4a9e-ad14-51261ed76d45,296,1.0,1000.0,1,6.90875477931522
297,2747b0f7-8fcc-4366-a5aa-c5e2088edb49,fadc0256-2f6a-4183-8ce3-500be20d1e88,297,1.0,25000.0,1,10.12667110305036
298,bd8032a0-359d-41a5-ab55-d1b1b29a7778,8b404beb-e0f1-4a9e-ad14-51261ed76d45,298,1.0,83000.0,6,11.326607934898927
299,c2b11abb-84ec-440c-b1be-291ed53a40d2,ec3354ef-10fd-4c88-9862-c02f5338bceb,299,1.0,300.0,3,5.707110264748875
300,5cd419ce-441f-46c9-91c5-f8b7ba3e9e98,cde84e0e-a5f8-487b-8da9-0d1bee647a75,300,1.0,100.0,1,4.61512051684126
301,091de956-df3b-4ef8-bde1-0fc5b591d055,47c8758b-38da-4d52-9780-2c0c845fb4ce,301,1.0,5000.0,1,8.517393171418904
302,091de956-df3b-4ef8-bde1-0fc5b591d055,616d8f34-7b50-455c-a767-e3b2eb4078aa,302,1.0,5000.0,1,8.517393171418904
303,091de956-df3b-4ef8-bde1-0fc5b591d055,74b324a1-2004-4bef-a7ee-9e15918a1695,303,1.0,3500.0,1,8.160803920954665
304,091de956-df3b-4ef8-bde1-0fc5b591d055,91403b1b-ae69-49de-afd7-a4e53939ad07,304,1.0,2500.0,1,7.824445930877619
305,091de956-df3b-4ef8-bde1-0fc5b591d055,ab425db7-605d-465b-828d-7a6655b42f13,305,1.0,2500.0,1,7.824445930877619
306,091de956-df3b-4ef8-bde1-0fc5b591d055,c8c6b799-739b-4d14-acbd-456963b83e9c,306,1.0,2500.0,1,7.824445930877619
307,2f2e1cd3-d79b-468e-8a69-24e0b1c2450f,8b404beb-e0f1-4a9e-ad14-51261ed76d45,307,1.0,12500.0,1,9.433563920090563
308,2f2e1cd3-d79b-468e-8a69-24e0b1c2450f,ad55c1c9-6c02-4f8c-84f3-b11e065e8ed4,308,1.0,200.0,1,5.303304908059076
309,2f2e1cd3-d79b-468e-8a69-24e0b1c2450f,bebf1f8a-2add-4934-adc9-03dfdee6e39e,309,1.0,75.0,1,4.330733340286331
310,2f2e1cd3-d79b-468e-8a69-24e0b1c2450f,ceb9547f-82c0-4951-b570-5dbcb963d6b6,310,1.0,25.0,1,3.258096538021482
311,51bd972c-33b5-44c6-afa5-43ef9998a8ba,cde84e0e-a5f8-487b-8da9-0d1bee647a75,311,1.0,400.0,4,5.993961427306569
312,1fb90767-de53-4800-ad5b-e4ae43518bb0,2fa45c51-c325-4ff5-8592-3567187196cb,312,1.0,1000.0,2,6.90875477931522
313,1fb90767-de53-4800-ad5b-e4ae43518bb0,f8451d56-b31e-4919-98ad-3c68de921bc5,313,1.0,10000.0,1,9.210440366976517
314,1fb90767-de53-4800-ad5b-e4ae43518bb0,fadc0256-2f6a-4183-8ce3-500be20d1e88,314,1.0,10000.0,1,9.210440366976517
315,d08b4b7d-306b-4f2f-8910-88b603895ac9,bebf1f8a-2add-4934-adc9-03dfdee6e39e,315,1.0,65.0,1,4.189654742026425
316,dfbf50e8-d8ae-4a7e-96c4-241bdff3f1ec,d2b463a7-6bef-4230-b902-1f6d67d89f5f,316,1.0,35.0,1,3.58351893845611
317,dfbf50e8-d8ae-4a7e-96c4-241bdff3f1ec,f4646015-2697-4876-9a26-110973339822,317,1.0,60.0,1,4.110873864173311
318,14f1412e-edfe-4f69-a66d-aac39e83ef03,defb3f3e-1854-4ffd-af1b-5b8c8cb017db,318,1.0,30000.0,3,10.308985993422082
319,14f1412e-edfe-4f69-a66d-aac39e83ef03,ef6e6041-edec-4df5-b924-39df10afdb54,319,1.0,17500.0,1,9.770013301136158
320,67474327-2be0-486b-ac09-7ede6f3b6788,8b404beb-e0f1-4a9e-ad14-51261ed76d45,320,1.0,3000.0,3,8.006700845440367
321,cc1c286c-71fb-4ac2-a70e-59f0578e4651,fadc0256-2f6a-4183-8ce3-500be20d1e88,321,1.0,2500.0,1,7.824445930877619
322,61f11fcb-6023-4ef8-86a9-109f9a046c1e,2fa45c51-c325-4ff5-8592-3567187196cb,322,1.0,5000.0,1,8.517393171418904
323,ecad68be-a521-49f1-9127-2b9f65c05b3c,2fa45c51-c325-4ff5-8592-3567187196cb,323,1.0,2000.0,2,7.601402334583733
324,30dad62b-a1cd-4222-9b0e-9a29ed7e75f1,8b404beb-e0f1-4a9e-ad14-51261ed76d45,324,1.0,13000.0,4,9.472781556562168
325,30dad62b-a1cd-4222-9b0e-9a29ed7e75f1,d5900b20-a438-409d-a745-60d1b8cb0722,325,1.0,250.0,1,5.5254529391317835
326,dca49946-35f7-4720-babc-0d0cd2ed2318,2fa45c51-c325-4ff5-8592-3567187196cb,326,1.0,4000.0,4,8.294299608857235
327,732b8bb2-46ba-43dd-a847-e2d0146d4a1a,53bef40e-b61d-4072-ac82-eaa864444074,327,1.0,50.0,2,3.9318256327243257
328,732b8bb2-46ba-43dd-a847-e2d0146d4a1a,6e74123b-5ec3-4111-bb59-56caffa89139,328,1.0,100.0,1,4.61512051684126
329,d38d0f29-c1f1-419c-90b0-1f031267080d,2fa45c51-c325-4ff5-8592-3567187196cb,329,1.0,2500.0,1,7.824445930877619
330,d38d0f29-c1f1-419c-90b0-1f031267080d,d5900b20-a438-409d-a745-60d1b8cb0722,330,1.0,500.0,2,6.2166061010848646
331,ac1f554b-7e89-4c14-ab2f-f5fa7576b1bb,f4646015-2697-4876-9a26-110973339822,331,1.0,1400.0,3,7.244941546337007
332,c685e935-2cd6-4717-80ed-1145bbf9c5f4,a6d62101-a1e1-4fd0-9603-4ad9a96d0a09,332,1.0,25.0,1,3.258096538021482
333,2cdff27f-7e40-4347-834d-5d328126e4e0,2fa45c51-c325-4ff5-8592-3567187196cb,333,1.0,20000.0,1,9.90353755128617
334,2ce30dc3-0c34-4ea0-a0cb-f9b43d428f9c,8b404beb-e0f1-4a9e-ad14-51261ed76d45,334,1.0,1000.0,1,6.90875477931522
335,5da8106a-c29c-4529-82f4-f61cf78414d3,117d7353-2666-41f7-b3e2-18d10d6808b5,335,1.0,10000.0,1,9.210440366976517
336,eecf2159-e31f-43b1-aebf-533a446971d0,8b404beb-e0f1-4a9e-ad14-51261ed76d45,336,1.0,75000.0,2,11.225256725762893
337,01a86b69-ae81-433c-8824-f4a0ec4cd12c,8b404beb-e0f1-4a9e-ad14-51261ed76d45,337,1.0,75000.0,5,11.225256725762893
338,cdd48afd-0c53-47c2-a6d6-db5a2cdadb74,1671f5b3-fac1-4b18-be4c-93885f64694e,338,1.0,500.0,1,6.2166061010848646
339,cdd48afd-0c53-47c2-a6d6-db5a2cdadb74,8b404beb-e0f1-4a9e-ad14-51261ed76d45,339,1.0,1750.0,4,7.467942332285852
340,cdd48afd-0c53-47c2-a6d6-db5a2cdadb74,ea3a6c03-45f0-4d17-9d45-7ee1dc892c14,340,1.0,4750.0,2,8.46611040118692
341,4c060afb-08c5-4510-95bd-f6923e0df0e5,2fa45c51-c325-4ff5-8592-3567187196cb,341,1.0,26600.0,3,10.188704088048116
342,8d6668dd-8271-4585-aaa2-410bcf422fd3,8b404beb-e0f1-4a9e-ad14-51261ed76d45,342,1.0,500.0,1,6.2166061010848646
343,3006613f-6a47-4bf4-b90d-01fbe9faa0a7,7be056e0-6c7e-4cc1-a753-fbf638148360,343,1.0,11000.0,2,9.305741456739435
344,60115c6f-bde2-4fde-9b97-a6d3b51c3139,8b404beb-e0f1-4a9e-ad14-51261ed76d45,344,1.0,29400.0,2,10.288783966353765
345,85121e01-9bcf-4d99-a37a-5df58cba97df,63bcb176-0ef4-4e33-a38e-3cbbfbc677fe,345,1.0,1000.0,1,6.90875477931522
346,85121e01-9bcf-4d99-a37a-5df58cba97df,76a6bb12-c21c-493f-b660-4ff05210a527,346,1.0,4000.0,2,8.294299608857235
347,85121e01-9bcf-4d99-a37a-5df58cba97df,a53ec4cc-5c9c-460e-88f5-29f4e9cb4f4d,347,1.0,5800.0,1,8.665785595466064
348,85121e01-9bcf-4d99-a37a-5df58cba97df,d5900b20-a438-409d-a745-60d1b8cb0722,348,1.0,2000.0,1,7.601402334583733
349,7a06e3bf-3f33-4a8f-a3a3-01ea02ff2015,d5900b20-a438-409d-a745-60d1b8cb0722,349,1.0,550.0,3,6.311734809152915
350,ea543a52-5f01-4118-939f-990f2ad6e656,8b404beb-e0f1-4a9e-ad14-51261ed76d45,350,1.0,690833.0,3,13.445654842341106
351,4266f738-8503-4e7e-913f-2eac125b5483,98b944ba-d6be-4a15-adf0-a281a3be3247,351,1.0,1000.0,1,6.90875477931522
352,ba827ee8-fcfe-4147-8417-ff7b04202ad6,2645dd77-8e9b-4c26-994e-af94a0557d43,352,1.0,1000.0,1,6.90875477931522
353,ba827ee8-fcfe-4147-8417-ff7b04202ad6,8b404beb-e0f1-4a9e-ad14-51261ed76d45,353,1.0,1000.0,1,6.90875477931522
354,bad75149-7ea4-4825-9b3a-76a4a274b365,56ac8509-60a8-46ba-862e-070d931efc7b,354,1.0,10000.0,1,9.210440366976517
355,bad75149-7ea4-4825-9b3a-76a4a274b365,cb81dfde-7c87-4aa1-a553-1bfab0f64b30,355,1.0,12500.0,1,9.433563920090563
356,0fa321f2-8f55-419e-af45-cbe654e2e91a,2fa45c51-c325-4ff5-8592-3567187196cb,356,1.0,25000.0,1,10.12667110305036
357,12d7728a-356d-48bc-a62e-9a04f9a72876,fadc0256-2f6a-4183-8ce3-500be20d1e88,357,1.0,14000.0,2,9.546884034617925
358,20423620-bd3e-475a-a406-fe09e4fa61ba,2fa45c51-c325-4ff5-8592-3567187196cb,358,1.0,18000.0,1,9.798182590890704
359,44e792c0-4bcb-424a-b26e-7f9bd0604ce1,ddd9b33c-50bc-4511-a348-27f943c3cd28,359,1.0,500.0,1,6.2166061010848646
360,a0032425-9ab6-43e2-8c88-3bb1cde70068,14f1412e-edfe-4f69-a66d-aac39e83ef03,360,1.0,5000.0,1,8.517393171418904
361,cb17fdb0-c66d-4a83-a032-67d3a61bc141,8b404beb-e0f1-4a9e-ad14-51261ed76d45,361,1.0,2000.0,1,7.601402334583733
362,6f0b48c7-cb11-4898-89c6-e6818e1306e0,8b404beb-e0f1-4a9e-ad14-51261ed76d45,362,1.0,32000.0,4,10.373522431293592
